GMTDateTime,X,Y
12/19/15 16:17,45.01056567,-93.0895411
12/19/15 16:17,45.01029471,-93.08429351
12/19/15 16:18,45.00964959,-93.08047528
12/19/15 16:18,45.0095604,-93.07333399
12/19/15 16:19,45.01169104,-93.05557708
12/19/15 16:19,45.01168675,-93.05420436
12/19/15 16:22,45.01082961,-93.0465983
12/19/15 16:24,45.01083034,-93.04659975
12/19/15 16:25,45.0108301,-93.04660166
12/19/15 16:30,45.01082177,-93.0466045
12/19/15 16:30,45.01077541,-93.04656059
12/19/15 16:30,45.01077126,-93.04640825
12/19/15 16:30,45.01077065,-93.04637373
12/19/15 16:30,45.01076959,-93.04626157
12/19/15 16:37,45.02046782,-93.05136715
12/19/15 16:37,45.02060122,-93.05130388
12/19/15 16:38,45.01842688,-93.05201738
12/19/15 16:38,45.01862065,-93.05198906
12/19/15 16:38,45.01163644,-93.05602711
12/19/15 16:39,45.01165234,-93.04839079
12/19/15 16:39,45.00645921,-93.02520185
12/19/15 16:39,45.00645309,-93.02520199
12/19/15 16:39,45.00645104,-93.02520225
12/19/15 16:40,45.00637562,-93.0239021
12/19/15 16:40,45.00989781,-93.02352999
12/19/15 16:41,45.00401383,-93.02051483
12/19/15 16:41,45.00735229,-93.02527526
12/19/15 16:41,45.00724547,-93.02526562
12/19/15 16:41,45.00714617,-93.02525609
12/19/15 16:41,45.00705561,-93.02525021
12/19/15 16:41,45.00680158,-93.02524005
12/19/15 16:41,45.00674871,-93.0252365
12/19/15 16:41,45.00673102,-93.02523373
12/19/15 16:41,45.006734,-93.02523264
12/19/15 16:41,45.00673413,-93.02523254
12/19/15 16:41,45.00673405,-93.02523254
12/19/15 16:41,45.00673406,-93.02523256
12/19/15 16:41,45.0067341,-93.0252325
12/19/15 16:41,45.00673396,-93.02523238
12/19/15 16:41,45.00673416,-93.02523258
12/19/15 16:41,45.00673416,-93.02523258
12/19/15 16:41,45.00673424,-93.02523279
12/19/15 16:41,45.00673415,-93.02523243
12/19/15 16:41,45.00673417,-93.02523264
12/19/15 16:41,45.00673179,-93.02523255
12/19/15 16:41,45.00654722,-93.02522589
12/19/15 16:42,45.0063827,-93.02391574
12/19/15 16:42,45.00598524,-93.02269183
12/19/15 16:43,45.00396008,-93.02056523
12/19/15 16:43,45.00376105,-93.0204199
12/19/15 16:44,45.00394725,-93.02056196
12/19/15 17:15,45.00645673,-93.02696979
12/19/15 17:15,45.006453,-93.02776689
12/19/15 17:15,45.00645376,-93.02790221
12/19/15 17:16,45.00646594,-93.03422012
12/19/15 17:16,45.0064899,-93.03827232
12/19/15 17:17,45.00797886,-93.045785
12/19/15 17:17,45.00780019,-93.04578559
12/19/15 17:17,45.00670302,-93.0457909
12/19/15 17:24,45.00366726,-93.02047353
12/19/15 17:24,45.00368075,-93.02049989
12/19/15 17:26,45.01031576,-93.02277007
12/19/15 17:27,45.01038671,-93.02268378
12/19/15 17:27,45.01038666,-93.02268369
12/19/15 17:29,45.01571823,-93.01975377
12/19/15 17:29,45.01785376,-93.01965717
12/19/15 17:29,45.01991247,-93.01920754
12/19/15 17:30,45.02094141,-93.01892305
12/19/15 17:32,45.02794761,-93.01797129
12/19/15 17:32,45.02808343,-93.01811075
12/19/15 17:33,45.03001135,-93.025425
12/19/15 17:34,45.03271004,-93.02561455
12/19/15 17:34,45.03253011,-93.0260614
12/19/15 17:34,45.03245866,-93.02605706
12/19/15 17:34,45.03243312,-93.02605594
12/19/15 17:34,45.03241853,-93.02605511
12/19/15 17:34,45.03238021,-93.02605378
12/19/15 17:34,45.03235359,-93.02605381
12/19/15 17:34,45.03232869,-93.02605395
12/19/15 17:34,45.03229992,-93.02605392
12/19/15 19:07,45.01004422,-93.02463061
12/19/15 17:34,45.03227383,-93.02605416
12/19/15 17:34,45.03227383,-93.02605416
12/19/15 17:34,45.03224408,-93.02605448
12/19/15 17:34,45.03221142,-93.02605509
12/19/15 17:34,45.03217451,-93.0260563
12/19/15 17:34,45.03217451,-93.0260563
12/19/15 17:34,45.03213823,-93.02605714
12/19/15 17:35,45.03210332,-93.02605813
12/19/15 17:34,45.03213823,-93.02605714
12/19/15 17:35,45.03205837,-93.0260592
12/19/15 17:35,45.03198792,-93.02606358
12/19/15 17:35,45.03191053,-93.02604183
12/19/15 17:35,45.03199589,-93.02604614
12/19/15 17:35,45.0320197,-93.02604055
12/19/15 17:35,45.03204421,-93.02603491
12/19/15 17:35,45.03204421,-93.02603491
12/19/15 17:35,45.03209147,-93.02603049
12/19/15 17:35,45.03209147,-93.02603049
12/19/15 17:35,45.03209147,-93.02603049
12/19/15 17:35,45.0321172,-93.0260287
12/19/15 17:35,45.03216233,-93.02602615
12/19/15 17:35,45.03218431,-93.02602562
12/19/15 17:35,45.0322103,-93.02602533
12/19/15 17:35,45.03218431,-93.02602562
12/19/15 17:35,45.03223562,-93.02602529
12/19/15 17:35,45.03225929,-93.02602516
12/19/15 17:35,45.03228201,-93.02602407
12/19/15 17:35,45.03235222,-93.02602101
12/19/15 17:35,45.03235222,-93.02602101
12/19/15 17:35,45.03235222,-93.02602101
12/19/15 17:35,45.03235222,-93.02602101
12/19/15 17:35,45.03238257,-93.0260209
12/19/15 17:35,45.03274086,-93.02601402
12/19/15 17:35,45.03278503,-93.02601201
12/19/15 17:35,45.03278503,-93.02601201
12/19/15 17:35,45.03278503,-93.02601201
12/19/15 17:35,45.03278503,-93.02601201
12/19/15 17:35,45.03283006,-93.02600975
12/19/15 17:35,45.03283006,-93.02600975
12/19/15 17:35,45.03283006,-93.02600975
12/19/15 17:35,45.03283006,-93.02600975
12/19/15 17:35,45.03297065,-93.02600767
12/19/15 17:35,45.03305392,-93.02600723
12/19/15 17:35,45.03313815,-93.02600534
12/19/15 17:35,45.03313815,-93.02600534
12/19/15 17:35,45.03313815,-93.02600534
12/19/15 17:35,45.03313815,-93.02600534
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:35,45.03319862,-93.02600404
12/19/15 17:37,45.03272323,-93.03072509
12/19/15 17:37,45.03272323,-93.03072509
12/19/15 17:37,45.03251397,-93.03071857
12/19/15 17:38,45.02812499,-93.03647172
12/19/15 17:38,45.02813423,-93.0416731
12/19/15 17:38,45.02813423,-93.0416731
12/19/15 17:38,45.02813091,-93.04218773
12/19/15 17:38,45.02813091,-93.04218773
12/19/15 17:38,45.02813191,-93.04233417
12/19/15 17:38,45.02813191,-93.04233417
12/19/15 17:38,45.02813239,-93.04251898
12/19/15 17:38,45.02813239,-93.04251898
12/19/15 17:38,45.02813179,-93.04271282
12/19/15 17:38,45.02813179,-93.04271282
12/19/15 17:38,45.02813102,-93.04293769
12/19/15 17:38,45.02813102,-93.04293769
12/19/15 17:38,45.02393472,-93.04911437
12/19/15 17:39,45.02370628,-93.04925071
12/19/15 17:39,45.02112647,-93.05118788
12/19/15 17:39,45.02104376,-93.05124898
12/19/15 17:39,45.02104376,-93.05124898
12/19/15 17:39,45.01536973,-93.05295678
12/19/15 17:39,45.00353087,-93.0483879
12/19/15 17:40,45.01172367,-93.06142846
12/19/15 19:29,45.00406562,-93.02472187
12/19/15 17:40,45.01127446,-93.06383735
12/19/15 17:40,45.01075721,-93.06554427
12/19/15 17:40,45.00978368,-93.06889948
12/19/15 17:40,45.00961899,-93.07061717
12/19/15 17:40,45.00971771,-93.07297189
12/19/15 17:40,45.0101191,-93.07610492
12/19/15 17:40,45.0100696,-93.07600181
12/19/15 17:41,45.00736714,-93.07643674
12/19/15 17:41,45.00683728,-93.07641085
12/19/15 17:41,45.00671868,-93.07640879
12/19/15 17:41,45.00653209,-93.07640522
12/19/15 17:41,45.00634385,-93.07650648
12/19/15 17:41,45.00633435,-93.07661784
12/19/15 17:41,45.00632344,-93.0770804
12/19/15 17:41,45.00632044,-93.07827601
12/19/15 17:41,45.00631948,-93.07891432
12/19/15 17:41,45.00631545,-93.07960773
12/19/15 17:41,45.00630301,-93.08161377
12/19/15 17:41,45.00628,-93.08629081
12/19/15 17:41,45.00582516,-93.0866072
12/19/15 17:46,45.00352711,-93.04840941
12/19/15 17:52,45.00822991,-93.04567062
12/19/15 17:53,45.00741978,-93.04336093
12/19/15 17:56,45.01207239,-93.02134791
12/19/15 17:56,45.01207239,-93.02134791
12/19/15 17:56,45.01218353,-93.0212589
12/19/15 17:56,45.01230044,-93.02116609
12/19/15 17:56,45.01387314,-93.02016824
12/19/15 17:56,45.01398872,-93.02012679
12/19/15 17:56,45.01409642,-93.02009008
12/19/15 17:57,45.01561879,-93.01985235
12/19/15 17:57,45.01573563,-93.01984427
12/19/15 17:58,45.0199562,-93.01923137
12/19/15 17:59,45.02751893,-93.01792441
12/19/15 17:59,45.02744547,-93.01792578
12/19/15 17:59,45.02758467,-93.01792427
12/19/15 17:59,45.02768424,-93.01792313
12/19/15 17:59,45.02775903,-93.0179205
12/19/15 18:01,45.03124507,-93.01803053
12/19/15 18:01,45.0335706,-93.01766141
12/19/15 20:32,45.01580258,-93.01979329
12/19/15 18:01,45.03495679,-93.01767132
12/19/15 18:04,45.03581416,-93.01787939
12/19/15 18:04,45.0358574,-93.01797967
12/19/15 20:38,45.02070272,-93.02042904
12/19/15 18:04,45.03584821,-93.02079523
12/19/15 18:04,45.0357,-93.02214312
12/19/15 18:04,45.03538782,-93.02212802
12/19/15 18:05,45.03466009,-93.02209664
12/19/15 20:40,45.0209357,-93.04918575
12/19/15 20:42,45.02087894,-93.04569877
12/19/15 20:43,45.02086319,-93.04216403
12/19/15 18:05,45.03456669,-93.02209251
12/19/15 20:43,45.02085571,-93.04080824
12/19/15 20:43,45.02085331,-93.04035358
12/19/15 20:43,45.02084086,-93.0389746
12/19/15 18:05,45.03432837,-93.02176413
12/19/15 18:05,45.03396252,-93.02043456
12/19/15 18:05,45.03343986,-93.01977489
12/19/15 18:05,45.03331267,-93.01970007
12/19/15 18:06,45.03169851,-93.01932757
12/19/15 18:07,45.02955684,-93.02441508
12/19/15 18:07,45.03014554,-93.02466165
12/19/15 18:08,45.03213309,-93.02488218
12/19/15 18:09,45.03330783,-93.019696
12/19/15 18:09,45.03330783,-93.019696
12/19/15 18:10,45.03272698,-93.01938118
12/19/15 18:10,45.03192944,-93.01932418
12/19/15 18:10,45.03166676,-93.01932232
12/19/15 18:11,45.02977666,-93.0194183
12/19/15 18:12,45.02873321,-93.0236539
12/19/15 18:12,45.02887725,-93.02378957
12/19/15 18:12,45.02895248,-93.02386077
12/19/15 18:17,45.01178627,-93.03887064
12/19/15 18:18,45.01178723,-93.05261497
12/19/15 18:19,45.01066572,-93.08545418
12/19/15 18:20,45.01082488,-93.08954699
12/19/15 18:21,44.99721549,-93.08600792
12/19/15 18:21,44.99722636,-93.08589377
12/19/15 18:21,44.997225,-93.08573435
12/19/15 18:21,44.99717586,-93.08529716
12/19/15 18:21,44.99648973,-93.08968413
12/19/15 18:21,44.9971157,-93.08526734
12/19/15 18:22,44.99528597,-93.08640571
12/19/15 18:22,44.99243925,-93.08634934
12/19/15 18:22,44.99236293,-93.08634591
12/19/15 18:22,44.99236293,-93.08634591
12/19/15 18:22,44.99196852,-93.08637979
12/19/15 18:22,44.9918348,-93.08663639
12/19/15 18:22,44.99183014,-93.08714396
12/19/15 18:23,44.99182651,-93.08993707
12/19/15 18:23,44.99182651,-93.08993707
12/19/15 18:23,44.99182794,-93.08994322
12/19/15 21:08,45.02928751,-93.04004321
12/19/15 21:08,45.02928522,-93.04004589
12/19/15 18:23,44.99073786,-93.09011046
12/19/15 18:23,44.99059206,-93.09010345
12/19/15 18:24,44.98892173,-93.08990161
12/19/15 21:12,45.02928764,-93.04003279
12/19/15 18:24,44.98839288,-93.08974727
12/19/15 18:24,44.98688909,-93.08935544
12/19/15 18:25,44.99421934,-93.06653026
12/19/15 18:25,44.99421923,-93.06653019
12/19/15 21:17,45.0292972,-93.03995904
12/19/15 18:25,44.99422074,-93.0665286
12/19/15 18:26,44.96009726,-93.09088595
12/19/15 18:26,45.00698965,-93.05798519
12/19/15 18:27,44.95075922,-93.10336835
12/19/15 18:27,45.01314067,-93.05391813
12/19/15 18:27,44.95095285,-93.10638351
12/19/15 18:27,44.95100122,-93.11056004
12/19/15 18:28,45.02201022,-93.05028206
12/19/15 18:28,45.02640626,-93.04737273
12/19/15 18:29,44.95219664,-93.14577084
12/19/15 18:29,44.9522012,-93.14586676
12/19/15 18:29,44.95220672,-93.14603094
12/19/15 18:29,44.95220786,-93.14615543
12/19/15 18:29,44.95220694,-93.14629014
12/19/15 18:29,44.95355871,-93.14654582
12/19/15 18:29,44.95471679,-93.14659091
12/19/15 18:30,44.95505704,-93.14658237
12/19/15 18:30,44.95505878,-93.1465822
12/19/15 18:30,44.95592417,-93.14657217
12/19/15 18:30,44.95611321,-93.14657438
12/19/15 18:30,44.95650183,-93.14657516
12/19/15 18:31,44.95868893,-93.14657744
12/19/15 18:31,44.96115358,-93.14660967
12/19/15 18:31,44.96121651,-93.14700652
12/19/15 18:31,44.96121096,-93.14711073
12/19/15 18:31,44.96121651,-93.14700652
12/19/15 18:31,44.96121096,-93.14711073
12/19/15 18:31,44.96120732,-93.147234
12/19/15 18:31,44.96120084,-93.14747566
12/19/15 18:31,44.96119609,-93.14773036
12/19/15 18:31,44.9611969,-93.14787156
12/19/15 18:31,44.96119871,-93.14878103
12/19/15 18:31,44.96120096,-93.14886862
12/19/15 18:32,44.96129359,-93.14916733
12/19/15 18:32,44.96138129,-93.14918432
12/19/15 18:32,44.96210673,-93.14938509
12/19/15 18:32,44.96210673,-93.14938509
12/19/15 18:32,44.96210704,-93.14953611
12/19/15 18:32,44.96210506,-93.14961475
12/19/15 18:32,44.96210072,-93.14980705
12/19/15 18:32,44.96210072,-93.14980705
12/19/15 22:20,45.03515878,-93.01761505
12/19/15 18:32,44.96210021,-93.14991241
12/19/15 22:24,45.03587616,-93.01919003
12/19/15 18:32,44.96210039,-93.1501274
12/19/15 22:25,45.03582229,-93.02145002
12/19/15 22:25,45.03581576,-93.02159467
12/19/15 22:25,45.03568297,-93.02211213
12/19/15 18:32,44.96210039,-93.1501274
12/19/15 18:32,44.96209872,-93.15033148
12/19/15 18:32,45.03570853,-93.02619304
12/19/15 22:26,45.03511659,-93.02211024
12/19/15 22:26,45.03502725,-93.02210958
12/19/15 22:26,45.03463791,-93.02210753
12/19/15 22:26,45.03436352,-93.02186723
12/19/15 22:26,45.03348545,-93.0198097
12/19/15 22:27,45.03171758,-93.01933169
12/19/15 22:27,45.03171758,-93.01933169
12/19/15 22:28,45.02909888,-93.02036939
12/19/15 22:28,45.02904544,-93.02047693
12/19/15 18:34,45.03570268,-93.0209764
12/19/15 22:30,45.03424103,-93.02274826
12/19/15 22:30,45.03424103,-93.02274826
12/19/15 22:30,45.03428007,-93.02260179
12/19/15 22:30,45.03430374,-93.02245223
12/19/15 22:30,45.03431545,-93.0223226
12/19/15 22:31,45.03355462,-93.01987621
12/19/15 18:34,45.03570064,-93.02063489
12/19/15 18:34,45.03570064,-93.02063489
12/19/15 18:34,45.03570142,-93.02045328
12/19/15 18:34,45.0357011,-93.02027875
12/19/15 22:34,45.02951451,-93.02442462
12/19/15 18:34,45.0357011,-93.02027875
12/19/15 18:34,45.03570014,-93.0200972
12/19/15 18:34,45.03569982,-93.01990748
12/19/15 18:34,45.03570014,-93.0200972
12/19/15 22:38,45.02002159,-93.01932889
12/19/15 18:34,45.03569982,-93.01990748
12/19/15 22:39,45.01715996,-93.01988335
12/19/15 18:34,45.03569982,-93.01990748
12/19/15 22:39,45.01715995,-93.01988335
12/19/15 22:39,45.01599477,-93.01995081
12/19/15 22:40,45.01320686,-93.02065825
12/19/15 22:40,45.01308984,-93.02074684
12/19/15 18:34,45.0356952,-93.01935087
12/19/15 18:34,45.03569112,-93.0191672
12/19/15 18:34,45.03569112,-93.0191672
12/19/15 18:34,45.03566467,-93.01841
12/19/15 18:34,45.03566467,-93.01841
12/19/15 22:43,44.99345982,-93.02526179
12/19/15 22:44,44.99206453,-93.02520334
12/19/15 18:34,45.03566506,-93.01819405
12/19/15 18:34,45.0356656,-93.01810586
12/19/15 18:35,44.96205412,-93.15119318
12/19/15 18:35,44.96208013,-93.15135175
12/19/15 22:44,44.99191016,-93.02294704
12/19/15 18:35,44.96195318,-93.15176351
12/19/15 18:35,45.03325991,-93.01792516
12/19/15 18:35,44.96186098,-93.15176318
12/19/15 18:36,44.96118593,-93.15166577
12/19/15 22:45,44.99194593,-93.01568374
12/19/15 18:36,44.96117348,-93.15159334
12/19/15 18:36,44.96115831,-93.15055272
12/19/15 18:36,44.96115831,-93.15055272
12/19/15 18:36,44.96116143,-93.15032574
12/19/15 18:36,44.96116209,-93.15021696
12/19/15 18:36,44.96116336,-93.15010439
12/19/15 18:36,44.96116416,-93.1497519
12/19/15 18:36,44.96116098,-93.14952758
12/19/15 18:36,44.96115503,-93.14901867
12/19/15 18:36,44.96115841,-93.14893757
12/19/15 18:36,44.96115382,-93.14809349
12/19/15 18:36,44.96115688,-93.14797555
12/19/15 18:36,44.96116286,-93.14772625
12/19/15 18:36,44.96116286,-93.14772625
12/19/15 18:36,44.96116586,-93.1474864
12/19/15 18:36,44.96116683,-93.14727274
12/19/15 18:36,44.96116696,-93.14718677
12/19/15 18:36,44.96116683,-93.14727274
12/19/15 18:36,44.96116696,-93.14718677
12/19/15 18:37,45.0220551,-93.01881412
12/19/15 18:37,45.02143881,-93.01897863
12/19/15 18:37,45.0213108,-93.01900821
12/19/15 18:37,45.021187,-93.01903799
12/19/15 18:37,44.95607059,-93.14670166
12/19/15 22:52,44.99929952,-93.03980855
12/19/15 22:52,44.99929029,-93.04138264
12/19/15 22:52,44.99929595,-93.04415074
12/19/15 22:54,44.99756982,-93.06218257
12/19/15 18:37,44.95587226,-93.14670133
12/19/15 18:37,44.9557619,-93.14670293
12/19/15 18:37,44.95565861,-93.14670413
12/19/15 18:37,44.95565861,-93.14670413
12/19/15 18:37,44.95554288,-93.1467059
12/19/15 18:37,44.95543733,-93.14670695
12/19/15 18:37,44.95543733,-93.14670695
12/19/15 18:37,44.95462201,-93.1467204
12/19/15 18:38,45.01751663,-93.01981164
12/19/15 23:01,44.99852748,-93.10572945
12/19/15 23:01,44.99863402,-93.10572796
12/19/15 23:01,44.99872705,-93.10572888
12/19/15 23:01,44.99881196,-93.10573002
12/19/15 23:02,44.99894531,-93.105732
12/19/15 23:02,44.99913301,-93.09942518
12/19/15 18:38,45.01617507,-93.01985374
12/19/15 23:03,44.99896368,-93.09130287
12/19/15 18:38,44.95214209,-93.14668881
12/19/15 18:38,44.95196883,-93.14669027
12/19/15 18:38,45.01617464,-93.01985374
12/19/15 18:39,45.01588929,-93.01987457
12/19/15 18:39,45.01547923,-93.01707218
12/19/15 18:39,45.01529353,-93.01504939
12/19/15 18:39,45.01531073,-93.01287362
12/19/15 23:06,44.99621663,-93.07622947
12/19/15 18:39,44.95159535,-93.13618988
12/19/15 18:40,45.01564065,-93.00685726
12/19/15 18:41,45.01553347,-93.00739811
12/19/15 18:41,45.015535,-93.00756548
12/19/15 18:41,45.015417,-93.01153088
12/19/15 18:41,45.01551489,-93.01655809
12/19/15 18:42,45.01604262,-93.01981653
12/19/15 18:42,45.01604262,-93.01981653
12/19/15 18:42,45.01615565,-93.01982198
12/19/15 18:42,45.01627143,-93.01982092
12/19/15 18:42,45.01640326,-93.01981608
12/19/15 18:42,44.95933393,-93.09043803
12/19/15 18:42,44.96015104,-93.09039418
12/19/15 18:42,44.96518238,-93.08951917
12/19/15 18:43,45.02249371,-93.01851931
12/19/15 18:43,45.02249371,-93.01851931
12/19/15 23:17,44.99798139,-93.07629507
12/19/15 18:43,45.02777622,-93.01790487
12/19/15 23:17,44.9991969,-93.0763147
12/19/15 18:44,44.98406866,-93.08876987
12/19/15 18:44,44.98531209,-93.08884499
12/19/15 18:44,44.98746919,-93.08894083
12/19/15 18:44,44.99217728,-93.0891587
12/19/15 23:18,45.00753411,-93.07631272
12/19/15 18:45,45.03578976,-93.01669956
12/19/15 18:45,45.03618027,-93.01654872
12/19/15 18:45,45.03618027,-93.01654872
12/19/15 18:45,45.03618027,-93.01654872
12/19/15 18:45,45.03639886,-93.01678757
12/19/15 18:47,45.01165793,-93.06149379
12/19/15 18:47,45.01168852,-93.05370635
12/19/15 18:47,45.01165442,-93.04815195
12/19/15 18:48,45.01157201,-93.03866204
12/19/15 18:48,45.01156076,-93.03671517
12/19/15 18:48,45.01155343,-93.03391405
12/19/15 18:49,45.01117779,-93.02318937
12/19/15 18:49,45.01114688,-93.02314196
12/19/15 18:49,45.01114686,-93.02314192
12/19/15 18:49,45.01114443,-93.02313806
12/19/15 18:49,45.0111442,-93.02313838
12/19/15 18:50,45.0111443,-93.02313824
12/19/15 18:50,45.01114435,-93.02313829
12/19/15 18:50,45.01114572,-93.02314077
12/19/15 18:50,45.01113588,-93.02312738
12/19/15 18:50,45.01106505,-93.02301606
12/19/15 18:51,45.01355686,-93.02024119
12/19/15 18:51,45.01389252,-93.02007182
12/19/15 18:51,45.01398784,-93.02003477
12/19/15 18:51,45.0141198,-93.01998685
12/19/15 18:51,45.01424229,-93.01994645
12/19/15 18:52,45.01557822,-93.01976677
12/19/15 18:53,45.01733049,-93.01940724
12/19/15 18:53,45.01760308,-93.01939005
12/19/15 18:53,45.01768383,-93.01939278
12/19/15 18:53,45.01783972,-93.0193865
12/19/15 18:53,45.01783972,-93.0193865
12/19/15 18:53,45.0178621,-93.01938673
12/19/15 18:53,45.01787871,-93.0193872
12/19/15 18:53,45.01782694,-93.01941737
12/19/15 18:53,45.01781402,-93.01944386
12/20/15 05:16,44.9919074,-93.09408423
12/19/15 18:56,45.01780774,-93.01947111
12/19/15 18:56,45.01780608,-93.01946913
12/19/15 18:57,45.01780554,-93.01947091
12/19/15 18:57,45.01780532,-93.01947071
12/19/15 18:58,45.03637454,-93.0168083
12/19/15 18:59,45.03637499,-93.01674831
12/19/15 19:00,45.0361405,-93.01683279
12/19/15 19:00,45.03606261,-93.01683181
12/19/15 19:03,45.03358643,-93.01780303
12/19/15 19:04,45.01780284,-93.0194622
12/19/15 19:04,45.03127277,-93.01813454
12/19/15 19:04,45.01780276,-93.0194621
12/19/15 19:04,45.03102711,-93.01814028
12/19/15 19:04,45.03074305,-93.01813577
12/19/15 19:04,45.03074305,-93.01813577
12/19/15 19:04,45.03058432,-93.01812885
12/19/15 19:04,45.02841925,-93.01805438
12/19/15 19:04,45.02841925,-93.01805438
12/19/15 19:04,45.01780282,-93.01946208
12/19/15 19:05,45.0206989,-93.01911371
12/19/15 19:05,45.0178038,-93.01946344
12/19/15 19:05,45.01772973,-93.01941577
12/19/15 19:05,45.01768765,-93.01942453
12/19/15 19:05,45.01772973,-93.01941577
12/19/15 19:05,45.01755151,-93.0194351
12/19/15 19:05,45.01726496,-93.01980067
12/19/15 19:05,45.01695851,-93.01983365
12/19/15 19:05,45.01587033,-93.01990719
12/19/15 19:05,45.01678288,-93.01985621
12/19/15 19:06,45.0154835,-93.01992986
12/19/15 19:06,45.01652294,-93.01988185
12/19/15 19:06,45.01634497,-93.01989596
12/19/15 19:06,45.01634497,-93.01989596
12/19/15 19:06,45.01634497,-93.01989596
12/19/15 19:06,45.01591491,-93.01992831
12/19/15 19:06,45.01581235,-93.01993486
12/19/15 19:06,45.01559366,-93.01994841
12/19/15 19:06,45.01548211,-93.01995478
12/19/15 19:06,45.01537806,-93.01995969
12/19/15 19:06,45.01394004,-93.02020851
12/19/15 19:06,45.01492351,-93.01999315
12/19/15 19:06,45.01424117,-93.02012988
12/19/15 19:06,45.01400793,-93.0202105
12/19/15 19:06,45.01400793,-93.0202105
12/19/15 19:06,45.01249876,-93.02107221
12/19/15 19:06,45.01249876,-93.02107221
12/19/15 19:06,45.01249876,-93.02107221
12/19/15 19:06,45.01219847,-93.02131154
12/19/15 19:06,45.01251758,-93.021111
12/19/15 19:06,45.0110335,-93.0222332
12/19/15 19:06,45.01251758,-93.021111
12/19/15 19:06,45.01251758,-93.021111
12/19/15 19:06,45.0123998,-93.02120381
12/19/15 19:06,45.0122836,-93.02129468
12/19/15 19:06,45.0123998,-93.02120381
12/19/15 19:06,45.01090019,-93.02234583
12/19/15 19:06,45.01152582,-93.02194108
12/19/15 19:06,45.00959841,-93.02398538
12/19/15 19:06,45.01004785,-93.02342369
12/19/15 19:06,45.01004274,-93.02344909
12/19/15 19:06,45.01003978,-93.02414231
12/19/15 19:07,45.01007638,-93.03094626
12/19/15 19:07,45.00698303,-93.02526682
12/19/15 19:07,45.01008438,-93.03443056
12/19/15 19:07,45.00489855,-93.02523355
12/19/15 19:08,45.00378716,-93.02524222
12/19/15 19:08,45.00202427,-93.02527203
12/19/15 19:08,45.00602312,-93.03555345
12/19/15 19:08,45.00524562,-93.03553951
12/19/15 19:08,45.00295103,-93.03554007
12/19/15 19:08,45.0023946,-93.03553772
12/19/15 19:08,45.0023946,-93.03553772
12/19/15 19:08,45.00226149,-93.03553713
12/19/15 19:08,44.99911687,-93.02735584
12/19/15 19:09,44.99922485,-93.03707683
12/19/15 19:09,44.99922485,-93.03707683
12/19/15 19:09,44.99922602,-93.03723931
12/19/15 19:09,44.99922828,-93.03738257
12/19/15 19:09,44.99922828,-93.03738257
12/19/15 19:09,44.99922903,-93.03751593
12/19/15 19:09,44.99923194,-93.03774234
12/19/15 19:09,44.99923554,-93.03797589
12/19/15 19:09,44.99920333,-93.03661888
12/19/15 19:09,44.99920839,-93.03722072
12/19/15 19:09,44.99855617,-93.03810135
12/19/15 19:09,44.9971066,-93.03809942
12/19/15 19:09,44.99716364,-93.03810817
12/19/15 19:14,44.99597679,-93.03840585
12/19/15 19:14,44.99597053,-93.03855481
12/19/15 19:14,44.99597851,-93.03840508
12/19/15 19:14,44.99596929,-93.03855437
12/19/15 19:14,44.9959787,-93.03840503
12/19/15 19:14,44.995969,-93.03855439
12/19/15 19:20,44.99599296,-93.03840563
12/19/15 19:20,44.9959725,-93.03854362
12/19/15 19:22,44.99597683,-93.03854735
12/19/15 19:23,44.99655727,-93.0393115
12/19/15 19:23,44.99922028,-93.03849715
12/19/15 19:24,44.9992132,-93.03778637
12/19/15 19:24,44.99920942,-93.03745999
12/19/15 19:24,44.99920916,-93.03730118
12/19/15 19:25,44.99912753,-93.02699299
12/19/15 19:25,44.99912205,-93.02601513
12/19/15 19:25,44.99912018,-93.02587656
12/19/15 19:25,44.99911781,-93.02564954
12/19/15 19:25,44.99910937,-93.02538357
12/19/15 19:25,44.99422217,-93.02525666
12/19/15 19:26,45.00037,-93.02513528
12/19/15 19:26,45.00062108,-93.02513565
12/19/15 19:26,45.00074816,-93.02513657
12/19/15 19:26,45.00089089,-93.02513637
12/19/15 19:26,45.00101776,-93.02513587
12/19/15 19:26,45.00115367,-93.02513571
12/19/15 19:26,45.00155879,-93.02513626
12/19/15 19:26,45.00380409,-93.02513407
12/19/15 19:26,45.00477057,-93.02512676
12/19/15 19:26,45.00623625,-93.02508702
12/19/15 19:27,44.99235629,-93.02468159
12/19/15 19:27,45.00642142,-93.02469091
12/19/15 19:27,45.00644335,-93.02484207
12/19/15 19:27,45.00644166,-93.02497724
12/19/15 19:28,44.99235755,-93.02468246
12/19/15 19:28,45.00644181,-93.02497734
12/19/15 19:28,45.00623684,-93.02523392
12/19/15 19:28,45.00586671,-93.02523653
12/19/15 19:28,45.00507483,-93.02521591
12/19/15 19:28,45.0048563,-93.02521216
12/19/15 19:28,45.00455646,-93.02520659
12/19/15 19:28,45.00446861,-93.02520617
12/19/15 19:28,45.00437724,-93.02520599
